vdc,ward,parcel_id,Landuse,Area
धरहरी,3,618, कृषि क्षेत्र,0-1-17
धरहरी,3,619, कृषि क्षेत्र,0-7-18
धरहरी,3,619,आवासीय क्षेत्र,0-1-18
धरहरी,3,620, कृषि क्षेत्र,0-6-4
धरहरी,3,620,आवासीय क्षेत्र,0-1-10
धरहरी,3,628, कृषि क्षेत्र,0-1-1
धरहरी,3,629, कृषि क्षेत्र,0-1-0
धरहरी,3,631, कृषि क्षेत्र,0-15-1
धरहरी,3,632, कृषि क्षेत्र,0-4-10
धरहरी,3,638, कृषि क्षेत्र,0-18-9
धरहरी,3,639, कृषि क्षेत्र,0-18-15
धरहरी,3,644, कृषि क्षेत्र,0-0-17
धरहरी,3,644,आवासीय क्षेत्र,0-4-4
धरहरी,3,645,आवासीय क्षेत्र,0-4-15
धरहरी,3,646, कृषि क्षेत्र,0-11-19
धरहरी,3,647, कृषि क्षेत्र,0-9-1
धरहरी,3,660, कृषि क्षेत्र,0-14-11
धरहरी,3,661, कृषि क्षेत्र,0-3-17
धरहरी,3,661,आवासीय क्षेत्र,0-11-1
धरहरी,3,667, कृषि क्षेत्र,0-6-13
धरहरी,3,667,आवासीय क्षेत्र,0-7-11
धरहरी,3,669, कृषि क्षेत्र,0-1-19
धरहरी,3,680, कृषि क्षेत्र,0-6-8
धरहरी,3,684, कृषि क्षेत्र,0-4-19
धरहरी,3,685, कृषि क्षेत्र,0-8-5
धरहरी,3,698, कृषि क्षेत्र,0-4-12
धरहरी,3,699, कृषि क्षेत्र,0-3-4
धरहरी,3,702, कृषि क्षेत्र,0-5-0
धरहरी,3,708, कृषि क्षेत्र,0-4-11
धरहरी,3,708,आवासीय क्षेत्र,0-8-3
धरहरी,3,710, कृषि क्षेत्र,0-4-18
धरहरी,3,715, कृषि क्षेत्र,0-4-18
धरहरी,3,717, कृषि क्षेत्र,0-9-10
धरहरी,3,717,आवासीय क्षेत्र,0-2-10
धरहरी,3,718, कृषि क्षेत्र,0-2-11
धरहरी,3,718,आवासीय क्षेत्र,0-3-5
धरहरी,3,719, कृषि क्षेत्र,0-4-8
धरहरी,3,719,आवासीय क्षेत्र,0-2-12
धरहरी,3,726, कृषि क्षेत्र,0-5-8
धरहरी,3,727, कृषि क्षेत्र,0-10-4
धरहरी,3,735, कृषि क्षेत्र,0-2-19
धरहरी,3,735,आवासीय क्षेत्र,0-0-5
धरहरी,3,737, कृषि क्षेत्र,0-5-9
धरहरी,3,738, कृषि क्षेत्र,0-7-19
धरहरी,3,742, कृषि क्षेत्र,0-2-13
धरहरी,3,748, कृषि क्षेत्र,0-5-9
धरहरी,3,749, कृषि क्षेत्र,0-9-14
धरहरी,3,749,आवासीय क्षेत्र,0-2-17
धरहरी,3,758, कृषि क्षेत्र,0-10-7
धरहरी,3,760, कृषि क्षेत्र,0-4-4
धरहरी,3,761, कृषि क्षेत्र,0-4-4
धरहरी,3,762, कृषि क्षेत्र,0-9-8
धरहरी,3,770, कृषि क्षेत्र,0-7-17
धरहरी,3,770,आवासीय क्षेत्र,0-0-7
धरहरी,3,771, कृषि क्षेत्र,0-8-4
धरहरी,3,774,आवासीय क्षेत्र,0-2-7
धरहरी,3,775,आवासीय क्षेत्र,0-2-3
धरहरी,3,776, कृषि क्षेत्र,0-1-0
धरहरी,3,777, कृषि क्षेत्र,0-1-5
धरहरी,3,778, कृषि क्षेत्र,0-1-16
धरहरी,3,778,आवासीय क्षेत्र,0-6-19
धरहरी,3,779, कृषि क्षेत्र,0-1-1
धरहरी,3,779,आवासीय क्षेत्र,0-7-11
धरहरी,3,782,आवासीय क्षेत्र,0-2-10
धरहरी,3,784,आवासीय क्षेत्र,0-2-8
धरहरी,3,785, कृषि क्षेत्र,0-0-5
धरहरी,3,785,आवासीय क्षेत्र,0-4-8
धरहरी,3,786, कृषि क्षेत्र,0-0-9
धरहरी,3,786,आवासीय क्षेत्र,0-3-6
धरहरी,3,792, कृषि क्षेत्र,0-9-18
धरहरी,3,801, कृषि क्षेत्र,0-1-18
धरहरी,3,801,आवासीय क्षेत्र,0-2-15
धरहरी,3,802, कृषि क्षेत्र,0-2-1
धरहरी,3,802,आवासीय क्षेत्र,0-3-10
धरहरी,3,806, कृषि क्षेत्र,0-4-20
धरहरी,3,811, कृषि क्षेत्र,0-2-20
धरहरी,3,811,आवासीय क्षेत्र,0-2-13
धरहरी,3,822, कृषि क्षेत्र,0-6-4
धरहरी,3,822,आवासीय क्षेत्र,0-0-8
धरहरी,3,823, कृषि क्षेत्र,0-5-14
धरहरी,3,823,आवासीय क्षेत्र,0-0-5
धरहरी,3,824, कृषि क्षेत्र,0-10-6
धरहरी,3,826, कृषि क्षेत्र,0-7-10
धरहरी,3,827, कृषि क्षेत्र,0-6-8
धरहरी,3,828, कृषि क्षेत्र,0-7-1
धरहरी,3,829, कृषि क्षेत्र,0-6-20
धरहरी,3,835,आवासीय क्षेत्र,0-0-19
धरहरी,3,837,आवासीय क्षेत्र,0-1-2
धरहरी,3,838,आवासीय क्षेत्र,0-4-2
धरहरी,3,839,आवासीय क्षेत्र,0-0-19
धरहरी,3,841, कृषि क्षेत्र,0-0-9
धरहरी,3,841,आवासीय क्षेत्र,0-3-14
धरहरी,3,842,आवासीय क्षेत्र,0-0-17
धरहरी,3,844, कृषि क्षेत्र,0-5-19
धरहरी,3,849, कृषि क्षेत्र,0-6-19
धरहरी,3,850, कृषि क्षेत्र,0-6-14
धरहरी,3,851, कृषि क्षेत्र,0-6-12
धरहरी,3,852, कृषि क्षेत्र,0-8-18
धरहरी,3,854,आवासीय क्षेत्र,0-2-9
धरहरी,3,855, कृषि क्षेत्र,0-1-19
धरहरी,3,855,आवासीय क्षेत्र,0-0-5
धरहरी,3,858, कृषि क्षेत्र,0-8-2
धरहरी,3,860, कृषि क्षेत्र,0-5-9
धरहरी,3,861, कृषि क्षेत्र,0-15-9
धरहरी,3,864, कृषि क्षेत्र,0-6-4
धरहरी,3,867, कृषि क्षेत्र,0-8-17
धरहरी,3,868, कृषि क्षेत्र,0-6-9
धरहरी,3,872, कृषि क्षेत्र,0-0-6
धरहरी,3,872,आवासीय क्षेत्र,0-1-19
धरहरी,3,874, कृषि क्षेत्र,0-0-7
धरहरी,3,874,आवासीय क्षेत्र,0-1-17
धरहरी,3,875, कृषि क्षेत्र,0-0-4
धरहरी,3,875,आवासीय क्षेत्र,0-0-18
धरहरी,3,881, कृषि क्षेत्र,1/12/2014
धरहरी,3,882, कृषि क्षेत्र,0-6-15
धरहरी,3,888, कृषि क्षेत्र,0-1-3
धरहरी,3,889, कृषि क्षेत्र,0-19-12
धरहरी,3,889,आवासीय क्षेत्र,0-7-13
धरहरी,3,892, कृषि क्षेत्र,0-10-7
धरहरी,3,893, कृषि क्षेत्र,0-7-12
धरहरी,3,896, कृषि क्षेत्र,0-1-16
धरहरी,3,909, कृषि क्षेत्र,0-5-0
धरहरी,3,1003,आवासीय क्षेत्र,0-1-1
धरहरी,3,1005, कृषि क्षेत्र,0-1-3
धरहरी,3,1005,आवासीय क्षेत्र,0-3-0
धरहरी,3,1006, कृषि क्षेत्र,0-1-15
धरहरी,3,1006,आवासीय क्षेत्र,0-2-4
धरहरी,3,1007, कृषि क्षेत्र,0-0-11
धरहरी,3,1007,आवासीय क्षेत्र,0-2-16
धरहरी,3,1008, कृषि क्षेत्र,0-0-20
धरहरी,3,1008,आवासीय क्षेत्र,0-3-17
धरहरी,3,1009,आवासीय क्षेत्र,0-3-19
धरहरी,3,1011,आवासीय क्षेत्र,0-4-19
धरहरी,3,1012,आवासीय क्षेत्र,0-5-4
धरहरी,3,1022, कृषि क्षेत्र,0-11-7
धरहरी,3,1023, कृषि क्षेत्र,1/5/2005
धरहरी,3,1023,आवासीय क्षेत्र,0-2-13
धरहरी,3,1024, कृषि क्षेत्र,0-15-8
धरहरी,3,1024,आवासीय क्षेत्र,0-11-9
धरहरी,3,1025, कृषि क्षेत्र,0-3-16
धरहरी,3,1025,आवासीय क्षेत्र,1/3/2003
धरहरी,3,1036, कृषि क्षेत्र,0-19-4
धरहरी,3,1037, कृषि क्षेत्र,0-19-5
धरहरी,3,1038, कृषि क्षेत्र,0-19-8
धरहरी,3,1046, कृषि क्षेत्र,0-10-19
धरहरी,3,1047, कृषि क्षेत्र,0-3-7
धरहरी,3,1049, कृषि क्षेत्र,0-2-12
धरहरी,3,1050, कृषि क्षेत्र,0-2-17
धरहरी,3,1050,आवासीय क्षेत्र,0-1-7
धरहरी,3,1051, कृषि क्षेत्र,1/7/2011
धरहरी,3,1051,आवासीय क्षेत्र,0-4-4
धरहरी,3,1056, कृषि क्षेत्र,0-5-1
धरहरी,3,1063,आवासीय क्षेत्र,0-7-15
धरहरी,3,1064,आवासीय क्षेत्र,0-9-4
धरहरी,3,1065, कृषि क्षेत्र,0-7-19
धरहरी,3,1066, कृषि क्षेत्र,0-8-6
धरहरी,3,1067, कृषि क्षेत्र,0-9-11
धरहरी,3,1067,आवासीय क्षेत्र,0-1-6
धरहरी,3,1068, कृषि क्षेत्र,0-9-18
धरहरी,3,1068,आवासीय क्षेत्र,0-1-0
धरहरी,3,1069, कृषि क्षेत्र,0-13-2
धरहरी,3,1070, कृषि क्षेत्र,0-0-11
धरहरी,3,1070,आवासीय क्षेत्र,0-3-11
धरहरी,3,1071, कृषि क्षेत्र,0-1-16
धरहरी,3,1071,आवासीय क्षेत्र,0-6-4
धरहरी,3,1073,आवासीय क्षेत्र,0-3-5
धरहरी,3,1073,व्यावसायिक क्षेत्र,0-2-19
धरहरी,3,1074,आवासीय क्षेत्र,0-0-1
धरहरी,3,1074,व्यावसायिक क्षेत्र,0-3-1
धरहरी,3,1075,आवासीय क्षेत्र,0-3-6
धरहरी,3,1075,खानी तथा खनिज क्षेत्र,0-0-0
धरहरी,3,1076,व्यावसायिक क्षेत्र,0-5-6
धरहरी,3,1084, कृषि क्षेत्र,0-5-14
धरहरी,3,1085, कृषि क्षेत्र,0-2-12
धरहरी,3,1090,आवासीय क्षेत्र,0-0-15
धरहरी,3,1090,व्यावसायिक क्षेत्र,0-4-6
धरहरी,3,1091,आवासीय क्षेत्र,0-0-1
धरहरी,3,1091,व्यावसायिक क्षेत्र,0-0-10
धरहरी,3,1094, कृषि क्षेत्र,1/15/2017
धरहरी,3,1094,आवासीय क्षेत्र,0-0-12
धरहरी,3,1098, कृषि क्षेत्र,0-5-14
धरहरी,3,1104, कृषि क्षेत्र,0-4-4
धरहरी,3,1104,आवासीय क्षेत्र,0-2-9
धरहरी,3,1105,आवासीय क्षेत्र,0-3-11
धरहरी,3,1111, कृषि क्षेत्र,0-7-14
धरहरी,3,1112, कृषि क्षेत्र,0-8-17
धरहरी,3,1113, कृषि क्षेत्र,0-4-14
धरहरी,3,1114, कृषि क्षेत्र,0-4-10
धरहरी,3,1117,आवासीय क्षेत्र,0-9-9
धरहरी,3,1118,आवासीय क्षेत्र,0-7-11
धरहरी,3,1136, कृषि क्षेत्र,1/1/2004
धरहरी,3,1137, कृषि क्षेत्र,0-4-5
धरहरी,3,1142, कृषि क्षेत्र,0-1-9
धरहरी,3,1142,आवासीय क्षेत्र,0-5-0
धरहरी,3,1146, कृषि क्षेत्र,0-7-16
धरहरी,3,1147, कृषि क्षेत्र,0-8-12
धरहरी,3,1148, कृषि क्षेत्र,0-8-7
धरहरी,3,1155, कृषि क्षेत्र,0-8-4
धरहरी,3,1155,आवासीय क्षेत्र,0-14-1
धरहरी,3,1156,आवासीय क्षेत्र,0-9-15
धरहरी,3,1157,आवासीय क्षेत्र,0-13-4
धरहरी,3,1158, कृषि क्षेत्र,0-1-6
धरहरी,3,1158,आवासीय क्षेत्र,0-14-8
धरहरी,3,1158,खानी तथा खनिज क्षेत्र,0-0-13
धरहरी,3,1160, कृषि क्षेत्र,0-4-4
धरहरी,3,1160,आवासीय क्षेत्र,0-2-6
धरहरी,3,1168,आवासीय क्षेत्र,0-1-4
धरहरी,3,1169,आवासीय क्षेत्र,0-2-6
धरहरी,3,1186, कृषि क्षेत्र,0-0-1
धरहरी,3,1186,आवासीय क्षेत्र,0-0-19
धरहरी,3,1779, कृषि क्षेत्र,0-1-13
धरहरी,3,1780, कृषि क्षेत्र,0-4-17
धरहरी,3,1792, कृषि क्षेत्र,0-3-3
धरहरी,3,1792,आवासीय क्षेत्र,0-3-4
धरहरी,3,1794,आवासीय क्षेत्र,0-5-19
धरहरी,3,1795, कृषि क्षेत्र,0-7-7
धरहरी,3,1795,आवासीय क्षेत्र,0-1-15
धरहरी,3,1796, कृषि क्षेत्र,0-4-2
धरहरी,3,1798, कृषि क्षेत्र,0-2-16
धरहरी,3,1799, कृषि क्षेत्र,0-5-5
धरहरी,3,1800, कृषि क्षेत्र,0-0-19
धरहरी,3,1800,आवासीय क्षेत्र,0-2-13
धरहरी,3,1801, कृषि क्षेत्र,0-12-5
धरहरी,3,1801,आवासीय क्षेत्र,0-0-17
धरहरी,3,1801,खानी तथा खनिज क्षेत्र,0-0-1
धरहरी,3,1812, कृषि क्षेत्र,0-4-15
धरहरी,3,1813, कृषि क्षेत्र,0-4-15
धरहरी,3,1821, कृषि क्षेत्र,0-0-16
धरहरी,3,1821,आवासीय क्षेत्र,0-2-2
धरहरी,3,1823, कृषि क्षेत्र,0-9-4
धरहरी,3,1824, कृषि क्षेत्र,0-6-0
धरहरी,3,1825, कृषि क्षेत्र,0-7-5
धरहरी,3,1826, कृषि क्षेत्र,0-1-5
धरहरी,3,1836, कृषि क्षेत्र,0-7-11
धरहरी,3,1837, कृषि क्षेत्र,0-8-19
धरहरी,3,1840, कृषि क्षेत्र,0-5-2
धरहरी,3,1841, कृषि क्षेत्र,0-4-8
धरहरी,3,1852, कृषि क्षेत्र,0-9-18
धरहरी,3,1853, कृषि क्षेत्र,0-9-8
धरहरी,3,1855, कृषि क्षेत्र,0-2-5
धरहरी,3,1858,आवासीय क्षेत्र,0-0-7
धरहरी,3,1859,आवासीय क्षेत्र,0-0-9
धरहरी,3,1860,आवासीय क्षेत्र,0-0-15
धरहरी,3,1861,आवासीय क्षेत्र,0-0-11
धरहरी,3,1862,आवासीय क्षेत्र,0-1-6
धरहरी,3,1863,आवासीय क्षेत्र,0-1-6
धरहरी,3,1864,आवासीय क्षेत्र,0-1-2
धरहरी,3,1867, कृषि क्षेत्र,0-0-9
धरहरी,3,1867,आवासीय क्षेत्र,0-1-10
धरहरी,3,1868, कृषि क्षेत्र,0-0-1
धरहरी,3,1868,आवासीय क्षेत्र,0-4-12
धरहरी,3,1870, कृषि क्षेत्र,0-1-17
धरहरी,3,1871, कृषि क्षेत्र,0-12-19
धरहरी,3,1872, कृषि क्षेत्र,0-12-18
धरहरी,3,1915, कृषि क्षेत्र,0-8-19
धरहरी,3,1916, कृषि क्षेत्र,0-1-3
धरहरी,3,1928, कृषि क्षेत्र,0-14-11
धरहरी,3,1929, कृषि क्षेत्र,0-0-7
धरहरी,3,1929,आवासीय क्षेत्र,0-1-5
धरहरी,3,1930, कृषि क्षेत्र,0-0-4
धरहरी,3,1930,आवासीय क्षेत्र,0-0-15
धरहरी,3,1931, कृषि क्षेत्र,0-0-6
धरहरी,3,1931,आवासीय क्षेत्र,0-1-0
धरहरी,3,1934, कृषि क्षेत्र,0-2-6
धरहरी,3,1934,आवासीय क्षेत्र,0-1-1
धरहरी,3,1935, कृषि क्षेत्र,0-1-17
धरहरी,3,1935,आवासीय क्षेत्र,0-0-15
धरहरी,3,1936, कृषि क्षेत्र,0-1-12
धरहरी,3,1936,आवासीय क्षेत्र,0-0-10
धरहरी,3,1937, कृषि क्षेत्र,1/1/2011
धरहरी,3,1937,आवासीय क्षेत्र,0-0-4
धरहरी,3,1938, कृषि क्षेत्र,1/3/2006
धरहरी,3,1938,आवासीय क्षेत्र,0-0-9
धरहरी,3,1939, कृषि क्षेत्र,0-17-5
धरहरी,3,1939,आवासीय क्षेत्र,0-5-9
धरहरी,3,1977,आवासीय क्षेत्र,0-0-10
धरहरी,3,1978,आवासीय क्षेत्र,0-1-15
धरहरी,3,1979, कृषि क्षेत्र,0-8-17
धरहरी,3,1980, कृषि क्षेत्र,0-8-8
धरहरी,3,1982, कृषि क्षेत्र,0-3-1
धरहरी,3,1982,आवासीय क्षेत्र,0-5-19
धरहरी,3,1991, कृषि क्षेत्र,0-10-0
धरहरी,3,1999, कृषि क्षेत्र,1/1/2017
धरहरी,3,1999,आवासीय क्षेत्र,0-1-3
धरहरी,3,2000, कृषि क्षेत्र,1/1/2006
धरहरी,3,2000,आवासीय क्षेत्र,0-0-6
धरहरी,3,2001, कृषि क्षेत्र,0-3-6
धरहरी,3,2002, कृषि क्षेत्र,0-5-4
धरहरी,3,2003, कृषि क्षेत्र,0-9-5
धरहरी,3,2003,आवासीय क्षेत्र,0-7-0
धरहरी,3,2004, कृषि क्षेत्र,0-18-3
धरहरी,3,2004,आवासीय क्षेत्र,0-1-6
धरहरी,3,2005, कृषि क्षेत्र,0-12-7
धरहरी,3,2005,आवासीय क्षेत्र,0-1-2
धरहरी,3,2006, कृषि क्षेत्र,0-13-9
धरहरी,3,2006,आवासीय क्षेत्र,0-0-1
धरहरी,3,2007, कृषि क्षेत्र,0-10-7
धरहरी,3,2008, कृषि क्षेत्र,0-14-6
धरहरी,3,2009, कृषि क्षेत्र,0-9-10
धरहरी,3,2011,आवासीय क्षेत्र,0-1-6
धरहरी,3,2012,आवासीय क्षेत्र,0-1-12
धरहरी,3,2015, कृषि क्षेत्र,0-4-4
धरहरी,3,2016, कृषि क्षेत्र,0-7-6
धरहरी,3,2016,आवासीय क्षेत्र,0-2-15
धरहरी,3,2025, कृषि क्षेत्र,0-1-8
धरहरी,3,2025,आवासीय क्षेत्र,0-4-19
धरहरी,3,2026, कृषि क्षेत्र,0-0-5
धरहरी,3,2026,आवासीय क्षेत्र,0-2-9
धरहरी,3,2027, कृषि क्षेत्र,0-0-1
धरहरी,3,2027,आवासीय क्षेत्र,0-2-13
धरहरी,3,2028, कृषि क्षेत्र,0-5-0
धरहरी,3,2029, कृषि क्षेत्र,0-10-1
धरहरी,3,2030, कृषि क्षेत्र,0-7-3
धरहरी,3,2031, कृषि क्षेत्र,0-7-4
धरहरी,3,2033,आवासीय क्षेत्र,0-3-2
धरहरी,3,2034, कृषि क्षेत्र,0-6-10
धरहरी,3,2035, कृषि क्षेत्र,0-6-10
धरहरी,3,2040, कृषि क्षेत्र,0-3-8
धरहरी,3,2040,आवासीय क्षेत्र,0-1-4
धरहरी,3,2044, कृषि क्षेत्र,0-0-10
धरहरी,3,2044,आवासीय क्षेत्र,0-0-6
धरहरी,3,2045, कृषि क्षेत्र,0-1-3
धरहरी,3,2045,आवासीय क्षेत्र,0-0-1
धरहरी,3,2047, कृषि क्षेत्र,0-0-13
धरहरी,3,2047,आवासीय क्षेत्र,0-0-1
धरहरी,3,2050, कृषि क्षेत्र,0-1-10
धरहरी,3,2053, कृषि क्षेत्र,0-0-8
धरहरी,3,2055, कृषि क्षेत्र,0-1-1
धरहरी,3,2056, कृषि क्षेत्र,0-0-12
धरहरी,3,2059, कृषि क्षेत्र,0-0-14
धरहरी,3,2059,आवासीय क्षेत्र,0-0-4
धरहरी,3,2062, कृषि क्षेत्र,0-0-6
धरहरी,3,2065, कृषि क्षेत्र,0-0-6
धरहरी,3,2068, कृषि क्षेत्र,0-1-1
धरहरी,3,2071, कृषि क्षेत्र,0-1-1
धरहरी,3,2074, कृषि क्षेत्र,0-0-9
धरहरी,3,2077, कृषि क्षेत्र,0-0-11
धरहरी,3,2080, कृषि क्षेत्र,0-0-11
धरहरी,3,2081, कृषि क्षेत्र,0-4-2
धरहरी,3,2082, कृषि क्षेत्र,0-4-2
धरहरी,3,2083, कृषि क्षेत्र,0-4-3
धरहरी,3,2084, कृषि क्षेत्र,0-0-19
धरहरी,3,2084,आवासीय क्षेत्र,0-3-2
धरहरी,3,2085, कृषि क्षेत्र,0-0-3
धरहरी,3,2085,आवासीय क्षेत्र,0-3-17
धरहरी,3,2086, कृषि क्षेत्र,0-2-8
धरहरी,3,2086,आवासीय क्षेत्र,0-0-7
धरहरी,3,2087, कृषि क्षेत्र,0-4-3
धरहरी,3,2087,आवासीय क्षेत्र,0-1-9
धरहरी,3,2090, कृषि क्षेत्र,0-10-4
धरहरी,3,2091, कृषि क्षेत्र,0-10-6
धरहरी,3,2095, कृषि क्षेत्र,0-7-0
धरहरी,3,2096, कृषि क्षेत्र,0-3-6
धरहरी,3,2109,आवासीय क्षेत्र,0-5-0
धरहरी,3,2110,आवासीय क्षेत्र,0-6-7
धरहरी,3,2111, कृषि क्षेत्र,0-0-2
धरहरी,3,2111,आवासीय क्षेत्र,0-0-18
धरहरी,3,2112, कृषि क्षेत्र,0-0-20
धरहरी,3,2113, कृषि क्षेत्र,0-0-8
धरहरी,3,2114,आवासीय क्षेत्र,0-0-20
धरहरी,3,2115, कृषि क्षेत्र,0-0-19
धरहरी,3,2115,आवासीय क्षेत्र,0-0-1
धरहरी,3,2116, कृषि क्षेत्र,0-0-5
धरहरी,3,2117,आवासीय क्षेत्र,0-1-0
धरहरी,3,2118, कृषि क्षेत्र,0-0-15
धरहरी,3,2118,आवासीय क्षेत्र,0-0-5
धरहरी,3,2119, कृषि क्षेत्र,0-0-5
धरहरी,3,2120, कृषि क्षेत्र,0-0-1
धरहरी,3,2120,आवासीय क्षेत्र,0-0-19
धरहरी,3,2121, कृषि क्षेत्र,0-0-19
धरहरी,3,2121,आवासीय क्षेत्र,0-0-0
धरहरी,3,2123, कृषि क्षेत्र,0-0-7
धरहरी,3,2123,आवासीय क्षेत्र,0-0-8
धरहरी,3,2124, कृषि क्षेत्र,0-0-15
धरहरी,3,2125, कृषि क्षेत्र,0-0-19
धरहरी,3,2126, कृषि क्षेत्र,0-0-2
धरहरी,3,2127, कृषि क्षेत्र,0-0-18
धरहरी,3,2129, कृषि क्षेत्र,0-0-5
धरहरी,3,2130, कृषि क्षेत्र,0-0-10
धरहरी,3,2131, कृषि क्षेत्र,0-0-12
धरहरी,3,2132, कृषि क्षेत्र,0-0-12
धरहरी,3,2133, कृषि क्षेत्र,0-0-14
धरहरी,3,2134, कृषि क्षेत्र,0-0-6
धरहरी,3,2135, कृषि क्षेत्र,0-0-8
धरहरी,3,2136, कृषि क्षेत्र,0-0-20
धरहरी,3,2137, कृषि क्षेत्र,0-0-1
धरहरी,3,2138, कृषि क्षेत्र,0-0-14
धरहरी,3,2139, कृषि क्षेत्र,0-0-20
धरहरी,3,2140, कृषि क्षेत्र,0-0-2
धरहरी,3,2141, कृषि क्षेत्र,0-0-19
धरहरी,3,2142, कृषि क्षेत्र,0-0-13
धरहरी,3,2143, कृषि क्षेत्र,0-0-14
धरहरी,3,2144, कृषि क्षेत्र,0-0-18
धरहरी,3,2145, कृषि क्षेत्र,0-0-20
धरहरी,3,2146, कृषि क्षेत्र,0-0-13
धरहरी,3,2147, कृषि क्षेत्र,0-0-16
धरहरी,3,2149, कृषि क्षेत्र,0-0-9
धरहरी,3,2150, कृषि क्षेत्र,0-0-10
धरहरी,3,2151, कृषि क्षेत्र,0-0-10
धरहरी,3,2152, कृषि क्षेत्र,0-0-18
धरहरी,3,2153, कृषि क्षेत्र,0-0-11
धरहरी,3,2154, कृषि क्षेत्र,0-0-17
धरहरी,3,2156, कृषि क्षेत्र,0-0-12
धरहरी,3,2157, कृषि क्षेत्र,0-0-16
धरहरी,3,2158, कृषि क्षेत्र,0-1-2
धरहरी,3,2159, कृषि क्षेत्र,0-0-10
धरहरी,3,2160, कृषि क्षेत्र,0-0-20
धरहरी,3,2161, कृषि क्षेत्र,0-1-0
धरहरी,3,2162, कृषि क्षेत्र,0-0-8
धरहरी,3,2163, कृषि क्षेत्र,0-0-16
धरहरी,3,2164, कृषि क्षेत्र,0-2-16
धरहरी,3,2164,आवासीय क्षेत्र,0-0-4
धरहरी,3,2166,आवासीय क्षेत्र,0-2-20
धरहरी,3,2167, कृषि क्षेत्र,0-2-19
धरहरी,3,2167,आवासीय क्षेत्र,0-0-9
धरहरी,3,2176, कृषि क्षेत्र,0-0-17
धरहरी,3,2181, कृषि क्षेत्र,0-3-6
धरहरी,3,2182, कृषि क्षेत्र,0-3-6
धरहरी,3,2183, कृषि क्षेत्र,0-4-2
धरहरी,3,2184, कृषि क्षेत्र,0-6-1
धरहरी,3,2185, कृषि क्षेत्र,0-3-6
धरहरी,3,2186, कृषि क्षेत्र,0-3-19
धरहरी,3,2187,आवासीय क्षेत्र,0-0-19
धरहरी,3,2188, कृषि क्षेत्र,0-0-2
धरहरी,3,2188,आवासीय क्षेत्र,0-0-18
धरहरी,3,2189, कृषि क्षेत्र,0-0-14
धरहरी,3,2189,आवासीय क्षेत्र,0-0-6
धरहरी,3,2190, कृषि क्षेत्र,0-0-7
धरहरी,3,2190,आवासीय क्षेत्र,0-0-1
धरहरी,3,2191, कृषि क्षेत्र,0-0-10
धरहरी,3,2191,आवासीय क्षेत्र,0-0-4
धरहरी,3,2192, कृषि क्षेत्र,0-0-11
धरहरी,3,2192,आवासीय क्षेत्र,0-0-1
धरहरी,3,2193, कृषि क्षेत्र,0-0-15
धरहरी,3,2193,आवासीय क्षेत्र,0-0-4
धरहरी,3,2194, कृषि क्षेत्र,0-0-13
धरहरी,3,2195, कृषि क्षेत्र,0-0-4
धरहरी,3,2195,आवासीय क्षेत्र,0-0-0
धरहरी,3,2196, कृषि क्षेत्र,0-0-4
धरहरी,3,2197, कृषि क्षेत्र,0-0-7
धरहरी,3,2197,आवासीय क्षेत्र,0-0-13
धरहरी,3,2198, कृषि क्षेत्र,0-1-0
धरहरी,3,2199, कृषि क्षेत्र,0-0-5
धरहरी,3,2200, कृषि क्षेत्र,0-0-5
धरहरी,3,2200,आवासीय क्षेत्र,0-0-15
धरहरी,3,2201, कृषि क्षेत्र,0-1-0
धरहरी,3,2202, कृषि क्षेत्र,0-0-8
धरहरी,3,2203, कृषि क्षेत्र,0-0-15
धरहरी,3,2204, कृषि क्षेत्र,0-0-14
धरहरी,3,2205, कृषि क्षेत्र,0-0-3
धरहरी,3,2206, कृषि क्षेत्र,0-0-6
धरहरी,3,2207, कृषि क्षेत्र,0-0-4
धरहरी,3,2208, कृषि क्षेत्र,0-0-12
धरहरी,3,2209, कृषि क्षेत्र,0-0-8
धरहरी,3,2210, कृषि क्षेत्र,0-0-12
धरहरी,3,2211, कृषि क्षेत्र,0-0-16
धरहरी,3,2212, कृषि क्षेत्र,0-0-4
धरहरी,3,2213, कृषि क्षेत्र,0-1-4
धरहरी,3,2214, कृषि क्षेत्र,0-0-1
धरहरी,3,2215, कृषि क्षेत्र,0-0-2
धरहरी,3,2216, कृषि क्षेत्र,0-0-1
धरहरी,3,2217, कृषि क्षेत्र,0-0-7
धरहरी,3,2217,आवासीय क्षेत्र,0-0-8
धरहरी,3,2218, कृषि क्षेत्र,0-0-16
धरहरी,3,2219, कृषि क्षेत्र,0-0-17
धरहरी,3,2220, कृषि क्षेत्र,0-0-5
धरहरी,3,2221, कृषि क्षेत्र,0-0-2
धरहरी,3,2221,आवासीय क्षेत्र,0-0-4
धरहरी,3,2222, कृषि क्षेत्र,0-0-1
धरहरी,3,2223, कृषि क्षेत्र,0-0-6
धरहरी,3,2223,आवासीय क्षेत्र,0-0-5
धरहरी,3,2224, कृषि क्षेत्र,0-0-12
धरहरी,3,2224,आवासीय क्षेत्र,0-0-9
धरहरी,3,2225, कृषि क्षेत्र,0-1-0
धरहरी,3,2226, कृषि क्षेत्र,0-1-0
धरहरी,3,2227, कृषि क्षेत्र,0-0-18
धरहरी,3,2228, कृषि क्षेत्र,0-0-11
धरहरी,3,2229, कृषि क्षेत्र,0-0-19
धरहरी,3,2230, कृषि क्षेत्र,0-0-9
