vdc,ward,parcel_id,Landuse,Area
सपही,8,375,आवासीय क्षेत्र,0-1-10
सपही,8,377, कृषि क्षेत्र,0-8-4
सपही,8,377,आवासीय क्षेत्र,0-1-12
सपही,8,378, कृषि क्षेत्र,0-2-15
सपही,8,379, कृषि क्षेत्र,0-17-3
सपही,8,379,आवासीय क्षेत्र,0-5-16
सपही,8,380, कृषि क्षेत्र,1-0-4
सपही,8,381, कृषि क्षेत्र,0-1-20
सपही,8,384, कृषि क्षेत्र,0-4-9
सपही,8,385, कृषि क्षेत्र,0-4-8
सपही,8,386, कृषि क्षेत्र,0-4-8
सपही,8,387, कृषि क्षेत्र,0-4-9
सपही,8,388, कृषि क्षेत्र,0-3-10
सपही,8,389, कृषि क्षेत्र,0-0-6
सपही,8,389,आवासीय क्षेत्र,0-0-14
सपही,8,391, कृषि क्षेत्र,0-4-7
सपही,8,391,आवासीय क्षेत्र,0-0-18
सपही,8,392, कृषि क्षेत्र,0-2-10
सपही,8,394, कृषि क्षेत्र,0-5-18
सपही,8,394,आवासीय क्षेत्र,0-0-15
सपही,8,395, कृषि क्षेत्र,0-5-18
सपही,8,395,आवासीय क्षेत्र,0-0-15
सपही,8,396,आवासीय क्षेत्र,0-0-15
सपही,8,397, कृषि क्षेत्र,0-0-8
सपही,8,397,आवासीय क्षेत्र,0-1-12
सपही,8,398, कृषि क्षेत्र,0-3-12
सपही,8,398,आवासीय क्षेत्र,0-4-6
सपही,8,399,आवासीय क्षेत्र,0-7-18
सपही,8,401, कृषि क्षेत्र,0-1-10
सपही,8,401,आवासीय क्षेत्र,0-2-15
सपही,8,402,आवासीय क्षेत्र,0-4-1
सपही,8,404, कृषि क्षेत्र,0-2-0
सपही,8,405, कृषि क्षेत्र,0-2-16
सपही,8,406, कृषि क्षेत्र,0-6-0
सपही,8,406,आवासीय क्षेत्र,0-1-5
सपही,8,407, कृषि क्षेत्र,0-6-3
सपही,8,407,आवासीय क्षेत्र,0-1-4
सपही,8,408, कृषि क्षेत्र,0-3-0
सपही,8,409, कृषि क्षेत्र,0-15-7
सपही,8,410, कृषि क्षेत्र,0-8-18
सपही,8,411, कृषि क्षेत्र,0-2-10
सपही,8,411,आवासीय क्षेत्र,0-6-9
सपही,8,412, कृषि क्षेत्र,0-0-2
सपही,8,412,आवासीय क्षेत्र,0-4-8
सपही,8,413, कृषि क्षेत्र,0-3-20
सपही,8,413,आवासीय क्षेत्र,0-0-3
सपही,8,414, कृषि क्षेत्र,0-3-6
सपही,8,414,आवासीय क्षेत्र,0-4-4
सपही,8,415,आवासीय क्षेत्र,0-8-1
सपही,8,416, कृषि क्षेत्र,0-3-10
सपही,8,416,आवासीय क्षेत्र,0-0-10
सपही,8,417, कृषि क्षेत्र,0-4-19
सपही,8,417,आवासीय क्षेत्र,0-1-1
सपही,8,418, कृषि क्षेत्र,0-2-15
सपही,8,418,आवासीय क्षेत्र,0-1-5
सपही,8,420, कृषि क्षेत्र,0-3-9
सपही,8,420,आवासीय क्षेत्र,0-1-11
सपही,8,421, कृषि क्षेत्र,0-9-14
सपही,8,421,आवासीय क्षेत्र,0-4-13
सपही,9,1, कृषि क्षेत्र,1-18-15
सपही,9,1,आवासीय क्षेत्र,0-7-10
सपही,9,3, कृषि क्षेत्र,0-14-9
सपही,9,5, कृषि क्षेत्र,1-6-12
सपही,9,7, कृषि क्षेत्र,2-6-18
सपही,9,8, कृषि क्षेत्र,0-2-3
सपही,9,9, कृषि क्षेत्र,0-5-13
सपही,9,10, कृषि क्षेत्र,0-11-10
सपही,9,11, कृषि क्षेत्र,0-9-10
सपही,9,12, कृषि क्षेत्र,0-19-13
सपही,9,13, कृषि क्षेत्र,0-17-6
सपही,9,14, कृषि क्षेत्र,0-18-17
सपही,9,15, कृषि क्षेत्र,0-19-11
सपही,9,19,आवासीय क्षेत्र,0-0-13
सपही,9,21,आवासीय क्षेत्र,0-10-3
सपही,9,22, कृषि क्षेत्र,0-0-0
सपही,9,22,आवासीय क्षेत्र,0-14-19
सपही,9,24,आवासीय क्षेत्र,0-3-8
सपही,9,25,आवासीय क्षेत्र,0-3-17
सपही,9,29, कृषि क्षेत्र,0-3-19
सपही,9,29,आवासीय क्षेत्र,0-6-15
सपही,9,30, कृषि क्षेत्र,0-11-10
सपही,9,30,आवासीय क्षेत्र,0-6-11
सपही,9,35, कृषि क्षेत्र,0-11-1
सपही,9,36, कृषि क्षेत्र,0-1-0
सपही,9,36,आवासीय क्षेत्र,0-2-11
सपही,9,37, कृषि क्षेत्र,4-18-11
सपही,9,37,आवासीय क्षेत्र,1-14-19
सपही,9,38, कृषि क्षेत्र,0-8-13
सपही,9,38,आवासीय क्षेत्र,1-9-8
सपही,9,39,आवासीय क्षेत्र,0-5-18
सपही,9,40,आवासीय क्षेत्र,0-3-5
सपही,9,41,आवासीय क्षेत्र,0-7-10
सपही,9,42,आवासीय क्षेत्र,0-9-11
सपही,9,43,आवासीय क्षेत्र,0-4-16
सपही,9,48, कृषि क्षेत्र,0-10-5
सपही,9,48,आवासीय क्षेत्र,0-0-17
सपही,9,49, कृषि क्षेत्र,0-8-2
सपही,9,50, कृषि क्षेत्र,0-12-17
सपही,9,51, कृषि क्षेत्र,0-2-18
सपही,9,52, कृषि क्षेत्र,0-7-8
सपही,9,53, कृषि क्षेत्र,0-5-1
सपही,9,54, कृषि क्षेत्र,0-7-7
सपही,9,55, कृषि क्षेत्र,0-4-16
सपही,9,56, कृषि क्षेत्र,0-1-0
सपही,9,57, कृषि क्षेत्र,0-0-13
सपही,9,57,आवासीय क्षेत्र,0-0-3
सपही,9,58, कृषि क्षेत्र,0-2-0
सपही,9,59, कृषि क्षेत्र,0-2-4
सपही,9,59,आवासीय क्षेत्र,0-0-5
सपही,9,60, कृषि क्षेत्र,0-0-17
सपही,9,60,आवासीय क्षेत्र,0-1-1
सपही,9,61, कृषि क्षेत्र,0-2-16
सपही,9,61,आवासीय क्षेत्र,1-15-4
सपही,9,62, कृषि क्षेत्र,0-2-4
सपही,9,62,आवासीय क्षेत्र,0-0-14
सपही,9,63, कृषि क्षेत्र,0-3-7
सपही,9,63,आवासीय क्षेत्र,0-1-10
सपही,9,64,आवासीय क्षेत्र,0-3-15
सपही,9,65,आवासीय क्षेत्र,0-3-7
सपही,9,66,आवासीय क्षेत्र,0-5-14
सपही,9,67, कृषि क्षेत्र,0-0-2
सपही,9,67,आवासीय क्षेत्र,0-3-12
सपही,9,68,आवासीय क्षेत्र,0-2-11
सपही,9,73, कृषि क्षेत्र,0-0-19
सपही,9,74, कृषि क्षेत्र,0-7-6
सपही,9,74,आवासीय क्षेत्र,0-8-12
सपही,9,75,आवासीय क्षेत्र,0-13-3
सपही,9,76, कृषि क्षेत्र,0-3-16
सपही,9,78, कृषि क्षेत्र,2-1-5
सपही,9,78,आवासीय क्षेत्र,1-11-8
सपही,9,79, कृषि क्षेत्र,0-10-5
सपही,9,80, कृषि क्षेत्र,0-4-2
सपही,9,80,आवासीय क्षेत्र,0-1-16
सपही,9,81, कृषि क्षेत्र,0-2-7
सपही,9,81,आवासीय क्षेत्र,0-4-9
सपही,9,82, कृषि क्षेत्र,0-0-19
सपही,9,82,आवासीय क्षेत्र,0-8-6
सपही,9,83,आवासीय क्षेत्र,0-1-12
सपही,9,84, कृषि क्षेत्र,0-1-12
सपही,9,84,आवासीय क्षेत्र,0-4-5
सपही,9,85, कृषि क्षेत्र,0-5-1
सपही,9,86, कृषि क्षेत्र,0-2-6
सपही,9,87, कृषि क्षेत्र,0-2-13
सपही,9,88, कृषि क्षेत्र,0-7-7
सपही,9,88,आवासीय क्षेत्र,0-3-16
सपही,9,90, कृषि क्षेत्र,0-0-8
सपही,9,90,आवासीय क्षेत्र,0-9-10
सपही,9,91, कृषि क्षेत्र,0-4-4
सपही,9,91,आवासीय क्षेत्र,0-2-11
सपही,9,94, कृषि क्षेत्र,0-6-8
सपही,9,94,आवासीय क्षेत्र,1-5-16
सपही,9,95, कृषि क्षेत्र,0-10-9
सपही,9,95,आवासीय क्षेत्र,0-1-8
सपही,9,97,आवासीय क्षेत्र,0-2-4
सपही,9,98,आवासीय क्षेत्र,0-3-14
सपही,9,99, कृषि क्षेत्र,1-13-2
सपही,9,99,आवासीय क्षेत्र,0-14-10
सपही,9,100,आवासीय क्षेत्र,2-6-17
सपही,9,100,व्यावसायिक क्षेत्र,0-0-1
सपही,9,102,आवासीय क्षेत्र,0-3-14
सपही,9,103, कृषि क्षेत्र,0-5-2
सपही,9,103,आवासीय क्षेत्र,1-2-11
सपही,9,104, कृषि क्षेत्र,3-4-11
सपही,9,104,आवासीय क्षेत्र,3-4-9
सपही,9,105,आवासीय क्षेत्र,0-1-17
सपही,9,109, कृषि क्षेत्र,0-0-18
सपही,9,109,आवासीय क्षेत्र,0-11-15
सपही,9,110,आवासीय क्षेत्र,0-4-13
सपही,9,111,आवासीय क्षेत्र,0-8-19
सपही,9,112,आवासीय क्षेत्र,0-4-5
सपही,9,113,आवासीय क्षेत्र,0-4-20
सपही,9,119,आवासीय क्षेत्र,0-5-3
सपही,9,120,आवासीय क्षेत्र,0-2-14
सपही,9,121,आवासीय क्षेत्र,0-17-0
सपही,9,122,आवासीय क्षेत्र,0-8-7
सपही,9,126, कृषि क्षेत्र,0-2-15
सपही,9,128, कृषि क्षेत्र,0-7-12
सपही,9,130, कृषि क्षेत्र,0-19-9
सपही,9,131, कृषि क्षेत्र,0-6-20
सपही,9,132, कृषि क्षेत्र,0-8-11
सपही,9,133, कृषि क्षेत्र,0-2-12
सपही,9,134, कृषि क्षेत्र,0-5-1
सपही,9,135, कृषि क्षेत्र,0-5-13
सपही,9,136, कृषि क्षेत्र,0-6-8
सपही,9,136,आवासीय क्षेत्र,0-1-3
सपही,9,137, कृषि क्षेत्र,0-2-13
सपही,9,138,आवासीय क्षेत्र,0-3-14
सपही,9,139,आवासीय क्षेत्र,0-7-8
सपही,9,140, कृषि क्षेत्र,0-8-8
सपही,9,140,आवासीय क्षेत्र,0-8-9
सपही,9,141, कृषि क्षेत्र,0-2-16
सपही,9,141,आवासीय क्षेत्र,0-0-17
सपही,9,142, कृषि क्षेत्र,0-13-13
सपही,9,142,आवासीय क्षेत्र,0-0-11
सपही,9,143, कृषि क्षेत्र,0-0-7
सपही,9,143,आवासीय क्षेत्र,0-8-7
सपही,9,144,आवासीय क्षेत्र,0-6-13
सपही,9,145, कृषि क्षेत्र,0-0-17
सपही,9,145,आवासीय क्षेत्र,0-8-9
सपही,9,146, कृषि क्षेत्र,0-0-13
सपही,9,146,आवासीय क्षेत्र,0-3-18
सपही,9,147,आवासीय क्षेत्र,0-0-15
सपही,9,148,आवासीय क्षेत्र,0-0-19
सपही,9,149,आवासीय क्षेत्र,0-0-15
सपही,9,150, कृषि क्षेत्र,0-0-6
सपही,9,150,आवासीय क्षेत्र,0-2-12
सपही,9,151, कृषि क्षेत्र,0-1-2
सपही,9,151,आवासीय क्षेत्र,0-2-13
सपही,9,152,आवासीय क्षेत्र,0-1-8
सपही,9,153,आवासीय क्षेत्र,0-11-16
सपही,9,159,आवासीय क्षेत्र,0-3-3
सपही,9,160,आवासीय क्षेत्र,0-2-16
सपही,9,161,आवासीय क्षेत्र,0-1-9
सपही,9,162,आवासीय क्षेत्र,0-1-12
सपही,9,164,आवासीय क्षेत्र,0-5-8
सपही,9,167, कृषि क्षेत्र,0-1-12
सपही,9,167,आवासीय क्षेत्र,0-1-1
सपही,9,168,आवासीय क्षेत्र,0-14-8
सपही,9,169,आवासीय क्षेत्र,0-2-3
सपही,9,170,आवासीय क्षेत्र,0-2-0
सपही,9,171,आवासीय क्षेत्र,0-4-4
सपही,9,171,नदी खोला ताल सीमसार क्षेत्र,0-0-6
सपही,9,172,आवासीय क्षेत्र,0-13-17
सपही,9,173,आवासीय क्षेत्र,0-5-16
सपही,9,180, कृषि क्षेत्र,0-6-11
सपही,9,180,आवासीय क्षेत्र,3-0-15
सपही,9,181,आवासीय क्षेत्र,0-7-19
सपही,9,181,नदी खोला ताल सीमसार क्षेत्र,0-0-7
सपही,9,182, कृषि क्षेत्र,0-4-1
सपही,9,182,आवासीय क्षेत्र,0-2-12
सपही,9,183, कृषि क्षेत्र,0-4-0
सपही,9,184, कृषि क्षेत्र,0-2-7
सपही,9,185, कृषि क्षेत्र,0-3-11
सपही,9,185,आवासीय क्षेत्र,0-2-16
सपही,9,186, कृषि क्षेत्र,0-2-8
सपही,9,186,आवासीय क्षेत्र,0-10-8
सपही,9,187, कृषि क्षेत्र,0-3-11
सपही,9,189, कृषि क्षेत्र,0-0-3
सपही,9,189,आवासीय क्षेत्र,0-2-15
सपही,9,190, कृषि क्षेत्र,0-0-9
सपही,9,190,आवासीय क्षेत्र,0-2-14
सपही,9,191, कृषि क्षेत्र,0-1-2
सपही,9,191,आवासीय क्षेत्र,0-3-8
सपही,9,192, कृषि क्षेत्र,0-4-12
सपही,9,193, कृषि क्षेत्र,2-13-9
सपही,9,193,आवासीय क्षेत्र,5-2-18
सपही,9,193,नदी खोला ताल सीमसार क्षेत्र,0-0-7
सपही,9,196,आवासीय क्षेत्र,0-19-6
सपही,9,198, कृषि क्षेत्र,0-4-10
सपही,9,198,आवासीय क्षेत्र,0-1-15
सपही,9,199, कृषि क्षेत्र,0-11-2
सपही,9,199,आवासीय क्षेत्र,0-3-17
सपही,9,200, कृषि क्षेत्र,0-15-18
सपही,9,200,आवासीय क्षेत्र,0-4-11
सपही,9,201, कृषि क्षेत्र,0-0-1
सपही,9,201,आवासीय क्षेत्र,0-15-11
सपही,9,203,आवासीय क्षेत्र,0-8-7
सपही,9,204, कृषि क्षेत्र,0-3-14
सपही,9,204,आवासीय क्षेत्र,0-19-6
सपही,9,205, कृषि क्षेत्र,0-5-7
सपही,9,205,आवासीय क्षेत्र,0-6-6
सपही,9,206, कृषि क्षेत्र,0-10-3
सपही,9,206,आवासीय क्षेत्र,0-12-1
सपही,9,207,आवासीय क्षेत्र,0-1-18
सपही,9,208,आवासीय क्षेत्र,0-12-1
सपही,9,209, कृषि क्षेत्र,0-4-10
सपही,9,209,आवासीय क्षेत्र,0-15-11
सपही,9,210, कृषि क्षेत्र,0-4-10
सपही,9,210,आवासीय क्षेत्र,0-4-10
सपही,9,211, कृषि क्षेत्र,0-16-8
सपही,9,211,आवासीय क्षेत्र,0-5-12
सपही,9,212, कृषि क्षेत्र,1-10-3
सपही,9,212,आवासीय क्षेत्र,0-13-14
सपही,9,213, कृषि क्षेत्र,0-2-2
सपही,9,214, कृषि क्षेत्र,0-13-15
सपही,9,215, कृषि क्षेत्र,0-6-10
सपही,9,216, कृषि क्षेत्र,0-6-2
सपही,9,218,आवासीय क्षेत्र,2-15-4
सपही,9,219, कृषि क्षेत्र,1-3-3
सपही,9,219,आवासीय क्षेत्र,0-9-4
सपही,9,221, कृषि क्षेत्र,0-1-12
सपही,9,222, कृषि क्षेत्र,0-2-7
सपही,9,223, कृषि क्षेत्र,0-3-5
सपही,9,224, कृषि क्षेत्र,0-12-18
सपही,9,229, कृषि क्षेत्र,0-16-17
सपही,9,230, कृषि क्षेत्र,2-8-5
सपही,9,231, कृषि क्षेत्र,0-4-3
सपही,9,233, कृषि क्षेत्र,0-10-8
सपही,9,234, कृषि क्षेत्र,1-15-0
सपही,9,236, कृषि क्षेत्र,0-8-10
सपही,9,237, कृषि क्षेत्र,0-5-16
सपही,9,238, कृषि क्षेत्र,0-18-14
सपही,9,240, कृषि क्षेत्र,1-5-18
सपही,9,241, कृषि क्षेत्र,1-10-8
सपही,9,241,आवासीय क्षेत्र,0-14-4
सपही,9,242, कृषि क्षेत्र,0-16-3
सपही,9,242,आवासीय क्षेत्र,0-7-0
सपही,9,244, कृषि क्षेत्र,0-8-18
सपही,9,244,आवासीय क्षेत्र,0-0-1
सपही,9,245, कृषि क्षेत्र,0-5-13
सपही,9,246, कृषि क्षेत्र,0-4-4
सपही,9,247, कृषि क्षेत्र,0-7-17
सपही,9,252,आवासीय क्षेत्र,0-6-5
सपही,9,253,आवासीय क्षेत्र,0-4-10
सपही,9,255,आवासीय क्षेत्र,0-15-20
सपही,9,256,आवासीय क्षेत्र,1-4-3
सपही,9,257, कृषि क्षेत्र,0-0-1
सपही,9,257,आवासीय क्षेत्र,0-18-12
सपही,9,260, कृषि क्षेत्र,0-2-19
सपही,9,260,आवासीय क्षेत्र,1-8-3
सपही,9,265, कृषि क्षेत्र,0-18-2
सपही,9,267, कृषि क्षेत्र,0-0-5
सपही,9,267,आवासीय क्षेत्र,0-13-7
सपही,9,270,आवासीय क्षेत्र,0-11-0
सपही,9,271, कृषि क्षेत्र,0-4-6
सपही,9,271,आवासीय क्षेत्र,1-4-13
सपही,9,272, कृषि क्षेत्र,0-15-20
सपही,9,273, कृषि क्षेत्र,0-6-2
सपही,9,274, कृषि क्षेत्र,0-6-14
सपही,9,276, कृषि क्षेत्र,0-19-12
सपही,9,279, कृषि क्षेत्र,0-7-10
सपही,9,279,नदी खोला ताल सीमसार क्षेत्र,0-0-20
सपही,9,280, कृषि क्षेत्र,0-4-11
सपही,9,280,नदी खोला ताल सीमसार क्षेत्र,0-0-2
सपही,9,281, कृषि क्षेत्र,0-3-2
सपही,9,282, कृषि क्षेत्र,0-1-19
सपही,9,283, कृषि क्षेत्र,0-1-20
सपही,9,286, कृषि क्षेत्र,0-5-7
सपही,9,286,आवासीय क्षेत्र,0-1-18
सपही,9,286,नदी खोला ताल सीमसार क्षेत्र,0-1-16
सपही,9,287, कृषि क्षेत्र,0-0-15
सपही,9,287,आवासीय क्षेत्र,1-13-16
सपही,9,287,नदी खोला ताल सीमसार क्षेत्र,0-6-13
सपही,9,288, कृषि क्षेत्र,0-0-10
सपही,9,288,आवासीय क्षेत्र,0-12-14
सपही,9,289, कृषि क्षेत्र,0-0-3
सपही,9,289,आवासीय क्षेत्र,0-16-9
सपही,9,289,नदी खोला ताल सीमसार क्षेत्र,0-0-1
सपही,9,290, कृषि क्षेत्र,0-0-5
सपही,9,290,आवासीय क्षेत्र,0-14-12
सपही,9,290,नदी खोला ताल सीमसार क्षेत्र,0-1-10
सपही,9,291, कृषि क्षेत्र,1-3-20
सपही,9,291,आवासीय क्षेत्र,1-12-15
सपही,9,291,खानी तथा खनिज क्षेत्र,0-7-17
सपही,9,296, कृषि क्षेत्र,0-5-4
सपही,9,297, कृषि क्षेत्र,0-4-2
सपही,9,297,आवासीय क्षेत्र,0-0-3
सपही,9,298, कृषि क्षेत्र,0-12-16
सपही,9,298,आवासीय क्षेत्र,0-1-6
सपही,9,299, कृषि क्षेत्र,0-4-17
सपही,9,299,आवासीय क्षेत्र,0-0-10
सपही,9,300,आवासीय क्षेत्र,0-3-10
सपही,9,301, कृषि क्षेत्र,0-0-1
सपही,9,301,आवासीय क्षेत्र,1-14-3
सपही,9,303,आवासीय क्षेत्र,0-0-3
सपही,9,304,आवासीय क्षेत्र,0-9-8
सपही,9,306,आवासीय क्षेत्र,0-1-4
सपही,9,307,आवासीय क्षेत्र,0-0-11
सपही,9,308,आवासीय क्षेत्र,0-0-9
सपही,9,309,आवासीय क्षेत्र,0-0-13
सपही,9,310,आवासीय क्षेत्र,0-0-19
सपही,9,311,आवासीय क्षेत्र,0-3-5
सपही,9,312,आवासीय क्षेत्र,0-1-8
सपही,9,313,आवासीय क्षेत्र,0-3-13
सपही,9,315,आवासीय क्षेत्र,1-3-11
सपही,9,319, कृषि क्षेत्र,2-3-2
सपही,9,319,आवासीय क्षेत्र,0-2-10
सपही,9,319,नदी खोला ताल सीमसार क्षेत्र,0-2-17
सपही,9,321, कृषि क्षेत्र,0-6-15
सपही,9,321,नदी खोला ताल सीमसार क्षेत्र,0-1-9
सपही,9,323, कृषि क्षेत्र,0-14-4
सपही,9,323,नदी खोला ताल सीमसार क्षेत्र,0-1-3
सपही,9,324, कृषि क्षेत्र,0-7-15
सपही,9,324,आवासीय क्षेत्र,0-2-9
सपही,9,324,नदी खोला ताल सीमसार क्षेत्र,0-0-15
सपही,9,325, कृषि क्षेत्र,0-0-7
सपही,9,325,आवासीय क्षेत्र,1-1-3
सपही,9,325,नदी खोला ताल सीमसार क्षेत्र,0-2-20
सपही,9,327,आवासीय क्षेत्र,0-5-19
सपही,9,328, कृषि क्षेत्र,0-17-5
सपही,9,328,आवासीय क्षेत्र,0-0-6
सपही,9,332, कृषि क्षेत्र,1-4-4
सपही,9,332,नदी खोला ताल सीमसार क्षेत्र,0-0-2
सपही,9,334, कृषि क्षेत्र,1-11-14
सपही,9,334,आवासीय क्षेत्र,1-18-6
सपही,9,334,नदी खोला ताल सीमसार क्षेत्र,0-1-2
सपही,9,340, कृषि क्षेत्र,0-18-3
सपही,9,340,नदी खोला ताल सीमसार क्षेत्र,0-1-9
सपही,9,341, कृषि क्षेत्र,0-19-6
सपही,9,342, कृषि क्षेत्र,1-2-15
सपही,9,343, कृषि क्षेत्र,0-1-8
सपही,9,343,नदी खोला ताल सीमसार क्षेत्र,0-0-7
सपही,9,344,आवासीय क्षेत्र,0-5-17
सपही,9,349,आवासीय क्षेत्र,1-0-3
सपही,9,352,आवासीय क्षेत्र,0-19-14
सपही,9,354, कृषि क्षेत्र,0-10-13
सपही,9,355, कृषि क्षेत्र,0-11-1
सपही,9,355,नदी खोला ताल सीमसार क्षेत्र,0-1-12
सपही,9,357,आवासीय क्षेत्र,0-5-17
सपही,9,358, कृषि क्षेत्र,0-0-17
सपही,9,358,आवासीय क्षेत्र,0-5-4
सपही,9,363, कृषि क्षेत्र,0-15-7
सपही,9,364, कृषि क्षेत्र,0-15-4
सपही,9,367, कृषि क्षेत्र,0-11-13
सपही,9,367,आवासीय क्षेत्र,0-0-13
सपही,9,369,आवासीय क्षेत्र,0-8-2
सपही,9,374,आवासीय क्षेत्र,0-6-9
सपही,9,375, कृषि क्षेत्र,0-0-7
सपही,9,375,आवासीय क्षेत्र,0-8-11
सपही,9,376, कृषि क्षेत्र,0-1-13
सपही,9,376,आवासीय क्षेत्र,0-4-3
सपही,9,384, कृषि क्षेत्र,0-16-17
सपही,9,388,आवासीय क्षेत्र,0-3-6
सपही,9,392, कृषि क्षेत्र,0-16-19
सपही,9,393, कृषि क्षेत्र,1-0-17
सपही,9,396,आवासीय क्षेत्र,0-0-13
सपही,9,399, कृषि क्षेत्र,0-5-17
सपही,9,400, कृषि क्षेत्र,0-4-0
सपही,9,408, कृषि क्षेत्र,0-0-4
सपही,9,408,आवासीय क्षेत्र,0-0-2
सपही,9,414, कृषि क्षेत्र,0-2-5
सपही,9,414,आवासीय क्षेत्र,0-11-19
सपही,9,415, कृषि क्षेत्र,0-5-8
सपही,9,416,आवासीय क्षेत्र,0-1-12
सपही,9,417, कृषि क्षेत्र,0-9-5
सपही,9,417,आवासीय क्षेत्र,0-0-8
सपही,9,431, कृषि क्षेत्र,0-0-17
सपही,9,431,आवासीय क्षेत्र,0-0-19
सपही,9,435,आवासीय क्षेत्र,0-16-9
सपही,9,438, कृषि क्षेत्र,0-10-15
सपही,9,440, कृषि क्षेत्र,1-2-1
सपही,9,441, कृषि क्षेत्र,2-16-1
सपही,9,442, कृषि क्षेत्र,0-1-8
सपही,9,442,आवासीय क्षेत्र,0-1-10
सपही,9,443, कृषि क्षेत्र,0-4-18
सपही,9,444, कृषि क्षेत्र,0-3-9
सपही,9,444,आवासीय क्षेत्र,0-5-7
सपही,9,444,नदी खोला ताल सीमसार क्षेत्र,0-0-7
सपही,9,449, कृषि क्षेत्र,0-0-3
सपही,9,449,आवासीय क्षेत्र,0-4-7
सपही,9,450, कृषि क्षेत्र,0-1-2
सपही,9,450,आवासीय क्षेत्र,0-0-12
सपही,9,455, कृषि क्षेत्र,0-8-10
सपही,9,455,आवासीय क्षेत्र,0-3-17
सपही,9,467,आवासीय क्षेत्र,0-2-1
सपही,9,468,आवासीय क्षेत्र,0-2-2
सपही,9,469,आवासीय क्षेत्र,0-2-0
सपही,9,470, कृषि क्षेत्र,0-7-1
सपही,9,473, कृषि क्षेत्र,1-1-5
सपही,9,477,आवासीय क्षेत्र,0-4-10
सपही,9,478,आवासीय क्षेत्र,0-1-19
सपही,9,480, कृषि क्षेत्र,0-18-11
सपही,9,480,आवासीय क्षेत्र,0-2-0
सपही,9,481,आवासीय क्षेत्र,0-5-3
सपही,9,482,आवासीय क्षेत्र,0-1-4
सपही,9,483, कृषि क्षेत्र,0-2-0
सपही,9,483,आवासीय क्षेत्र,0-5-14
सपही,9,484, कृषि क्षेत्र,0-3-4
सपही,9,484,आवासीय क्षेत्र,0-1-19
सपही,9,485, कृषि क्षेत्र,0-1-17
सपही,9,485,आवासीय क्षेत्र,0-3-5
सपही,9,486, कृषि क्षेत्र,0-8-11
सपही,9,486,आवासीय क्षेत्र,0-11-5
सपही,9,487, कृषि क्षेत्र,0-6-10
सपही,9,488, कृषि क्षेत्र,0-8-2
सपही,9,488,आवासीय क्षेत्र,0-0-2
सपही,9,490,आवासीय क्षेत्र,0-10-8
सपही,9,492,आवासीय क्षेत्र,0-2-0
सपही,9,493,आवासीय क्षेत्र,0-2-11
सपही,9,494,आवासीय क्षेत्र,0-8-14
सपही,9,495,आवासीय क्षेत्र,0-3-18
सपही,9,514,आवासीय क्षेत्र,0-8-13
सपही,9,515,आवासीय क्षेत्र,0-16-19
सपही,9,515,नदी खोला ताल सीमसार क्षेत्र,0-0-4
सपही,9,522,आवासीय क्षेत्र,0-3-2
सपही,9,532,आवासीय क्षेत्र,0-1-7
सपही,9,533, कृषि क्षेत्र,0-13-7
सपही,9,533,आवासीय क्षेत्र,0-7-5
सपही,9,541,आवासीय क्षेत्र,0-1-6
सपही,9,542,आवासीय क्षेत्र,0-2-17
सपही,9,543,आवासीय क्षेत्र,0-5-13
सपही,9,544,आवासीय क्षेत्र,0-5-7
सपही,9,550, कृषि क्षेत्र,0-10-2
सपही,9,550,आवासीय क्षेत्र,0-2-10
सपही,9,551, कृषि क्षेत्र,2-12-18
सपही,9,557,आवासीय क्षेत्र,0-0-18
सपही,9,563, कृषि क्षेत्र,0-9-4
सपही,9,564, कृषि क्षेत्र,0-7-11
सपही,9,565, कृषि क्षेत्र,0-11-18
सपही,9,566, कृषि क्षेत्र,0-7-1
सपही,9,569,आवासीय क्षेत्र,0-0-19
सपही,9,570, कृषि क्षेत्र,0-0-1
सपही,9,570,आवासीय क्षेत्र,0-0-15
सपही,9,571, कृषि क्षेत्र,0-0-3
सपही,9,571,आवासीय क्षेत्र,0-0-12
सपही,9,572,आवासीय क्षेत्र,0-3-17
सपही,9,573, कृषि क्षेत्र,0-0-1
सपही,9,573,आवासीय क्षेत्र,0-5-6
सपही,9,574, कृषि क्षेत्र,0-3-13
सपही,9,574,आवासीय क्षेत्र,0-1-6
सपही,9,575, कृषि क्षेत्र,0-4-14
सपही,9,577,आवासीय क्षेत्र,0-3-16
सपही,9,580, कृषि क्षेत्र,0-0-1
सपही,9,580,आवासीय क्षेत्र,0-0-5
सपही,9,581,आवासीय क्षेत्र,0-18-17
सपही,9,582, कृषि क्षेत्र,0-2-2
सपही,9,582,आवासीय क्षेत्र,0-17-12
सपही,9,583, कृषि क्षेत्र,0-5-15
सपही,9,583,आवासीय क्षेत्र,0-3-15
सपही,9,588, कृषि क्षेत्र,0-1-16
सपही,9,588,आवासीय क्षेत्र,0-5-10
सपही,9,589, कृषि क्षेत्र,0-0-1
सपही,9,589,आवासीय क्षेत्र,1-15-12
सपही,9,592, कृषि क्षेत्र,0-0-1
सपही,9,592,आवासीय क्षेत्र,0-6-12
सपही,9,593, कृषि क्षेत्र,0-0-4
सपही,9,593,आवासीय क्षेत्र,0-6-12
सपही,9,594, कृषि क्षेत्र,0-8-0
सपही,9,594,आवासीय क्षेत्र,0-1-7
